time,opt_s,opt_payoff,s_median,s_lerror,s_herror,Vbar,T,aleph,init_sens,n,init_soc_v,λ,strategies,mu_soc_v,t,seed
4,0.0,0.0,0.14335215085116684,0.14335215085116684,0.20801647553489247,0.8610297095661037,1000,0.35,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.14064722956533204,0.14064722956533204,0.21304455759214358,0.8556744973545538,1000,0.35,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.13996956081068154,0.13996956081068154,0.2142307530165836,0.8492172940676298,1000,0.35,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.14058066802407299,0.14058066802407299,0.21055662461465469,0.8622267011197325,1000,0.35,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.14371116406991674,0.14371116406991674,0.20935593783680517,0.8575804120654862,1000,0.35,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.1480943029467054,0.1480943029467054,0.2064393568685946,0.854361370348719,1000,0.35,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.13893043918889209,0.13893043918889209,0.21687245128962424,0.8404687547410546,1000,0.35,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.2862235690332461,0.20133805802954247,0.2184835345191789,0.7555983413062412,1000,0.4,0.1,25,0.4,3.0,UB,0.0,25,5
1,0.0,0.0,0.1788441642736457,0.1788441642736457,0.20192925813218948,0.8800423853311,1000,0.4,0.1,25,0.4,3.0,UB,0.0,25,5
2,0.0,0.0,0.18071569871505055,0.18071569871505055,0.17320448379689551,0.9091422951807946,1000,0.4,0.1,25,0.4,3.0,UB,0.0,25,5
3,0.0,0.0,0.18072509196916048,0.18072509196916048,0.17509545974009205,0.912104332319391,1000,0.4,0.1,25,0.4,3.0,UB,0.0,25,5
4,0.0,0.0,0.18126684350970945,0.18126684350970945,0.17162025058021385,0.9088647585604819,1000,0.4,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.18482212272889867,0.18482212272889867,0.16919174279877006,0.9156429536176878,1000,0.4,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.1813789647705116,0.1813789647705116,0.17453433120476322,0.91336441865359,1000,0.4,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.1817583739307274,0.1817583739307274,0.1732178459553339,0.9085336850604915,1000,0.4,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.18061756155251446,0.18061756155251446,0.17344763093778964,0.914052450255673,1000,0.4,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.18413365477321647,0.18413365477321647,0.1723723487664055,0.9136600080947902,1000,0.4,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.18305598196457132,0.18305598196457132,0.17218888761359644,0.9098151383640076,1000,0.4,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.2929492087021326,0.20200308897006164,0.21180043637742574,0.7697488164667093,1000,0.45,0.1,25,0.4,3.0,UB,0.0,25,5
1,0.0,0.0,0.21359370396113697,0.19214990226657078,0.1685580165534915,0.9270912436913427,1000,0.45,0.1,25,0.4,3.0,UB,0.0,25,5
2,0.0,0.0,0.20458743116517866,0.1903867267318214,0.16407890069650657,0.9322773659091913,1000,0.45,0.1,25,0.4,3.0,UB,0.0,25,5
3,0.0,0.0,0.20282210582708293,0.19128703893130863,0.16334063586967984,0.9330442826407452,1000,0.45,0.1,25,0.4,3.0,UB,0.0,25,5
4,0.0,0.0,0.20067735653209218,0.1887964261622093,0.1650014103658426,0.9311731068992707,1000,0.45,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.20513958932526108,0.19315038184166516,0.160718328639795,0.935320006350258,1000,0.45,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.20176176195055082,0.18657742454895407,0.16357006519607467,0.9339887366575432,1000,0.45,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.20085152679221074,0.18996106023031392,0.16353664040480914,0.9322190395723119,1000,0.45,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.20429439514725584,0.18047684325118746,0.1602457042014825,0.9385099936785676,1000,0.45,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.2026737555972009,0.19033807105247597,0.16530239523327112,0.9321910995675889,1000,0.45,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.1989015205738236,0.18956821610497643,0.16780323849361112,0.9272737373114076,1000,0.45,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.2607859500046895,0.20624662102704325,0.24597137770768052,0.8352633251625782,1000,0.5,0.1,25,0.4,3.0,UB,0.0,25,5
1,0.0,0.0,0.22223117554505215,0.19250260215137432,0.16047460540338818,0.9414927047363123,1000,0.5,0.1,25,0.4,3.0,UB,0.0,25,5
2,0.0,0.0,0.21975100334759676,0.18541987268886326,0.1543463709138537,0.9513959512863797,1000,0.5,0.1,25,0.4,3.0,UB,0.0,25,5
3,0.0,0.0,0.21826687032052128,0.1855147150030981,0.1552538765197246,0.951314079941672,1000,0.5,0.1,25,0.4,3.0,UB,0.0,25,5
4,0.0,0.0,0.21940756192585753,0.18922550594467252,0.15392800618370978,0.9482951069582672,1000,0.5,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.2137971676249274,0.1822269351586124,0.15665987050202845,0.9443220599732242,1000,0.5,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.21355572929974065,0.18322586198995905,0.15671369135440139,0.9471595995579439,1000,0.5,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.21579468013284134,0.18483194075286946,0.1534802105626509,0.9457596953729203,1000,0.5,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.21403253865076094,0.18503043243794493,0.15686801015901675,0.9460185909471691,1000,0.5,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.21789438624029683,0.18975064910812947,0.15443460464408854,0.9489855536272261,1000,0.5,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.2158532576224644,0.1898586793247073,0.15701483097872818,0.9460516960407424,1000,0.5,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.2842736358112209,0.19855835292133905,0.20364981698170515,0.8930012207240102,1000,0.55,0.1,25,0.4,3.0,UB,0.0,25,5
1,0.0,0.0,0.24018675778901238,0.19124874559680305,0.15263884100703828,0.9543541753140085,1000,0.55,0.1,25,0.4,3.0,UB,0.0,25,5
2,0.0,0.0,0.23437932735261904,0.18667984347516353,0.14872672401604695,0.9620374965072337,1000,0.55,0.1,25,0.4,3.0,UB,0.0,25,5
3,0.0,0.0,0.23554979879974391,0.1843582726963069,0.14451864860051183,0.9643296224051934,1000,0.55,0.1,25,0.4,3.0,UB,0.0,25,5
4,0.0,0.0,0.23168218396117823,0.1847298059472543,0.14889524603133597,0.9598190017384393,1000,0.55,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.2308738240946262,0.1854627150969175,0.14690206684915252,0.9633984211611841,1000,0.55,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.22687802207414598,0.18079737295496606,0.15065820257514306,0.9586428400808283,1000,0.55,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.229078830150854,0.1794136543738401,0.14768574576568438,0.9614107814164187,1000,0.55,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.23030033738562383,0.18130055293130598,0.14783117913560906,0.9612500565561586,1000,0.55,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.23422604186111579,0.1886826364325775,0.14517876452231204,0.9638279775679334,1000,0.55,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.23296940652758244,0.18467186697541116,0.1469507126642949,0.9604571852163972,1000,0.55,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.300087662591996,0.19989602057487565,0.19099249420759817,0.9165622313125006,1000,0.6,0.1,25,0.4,3.0,UB,0.0,25,5
1,0.0,0.0,0.2545177712122205,0.18827167869835992,0.1483399510657895,0.964192246322006,1000,0.6,0.1,25,0.4,3.0,UB,0.0,25,5
2,0.0,0.0,0.2516857656280166,0.18118315615503638,0.13866759149185237,0.978733198780342,1000,0.6,0.1,25,0.4,3.0,UB,0.0,25,5
3,0.0,0.0,0.2510100885310582,0.17988945743824514,0.1402434090395861,0.978770638668528,1000,0.6,0.1,25,0.4,3.0,UB,0.0,25,5
4,0.0,0.0,0.24505783355224547,0.18126691862410582,0.14271691738959197,0.9736155212715673,1000,0.6,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.245261843904374,0.1870748015533497,0.14356802505855953,0.9735835927267907,1000,0.6,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.24707097294042557,0.18614614948379682,0.14041164826576963,0.9739490814105901,1000,0.6,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.24432738971424856,0.18109943870250422,0.14090273267194364,0.9759246752039696,1000,0.6,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.24623120294211498,0.18604243970586865,0.1413239994845868,0.9756701396828156,1000,0.6,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.2484405074118327,0.1819662768128908,0.13959072350589197,0.978955430067947,1000,0.6,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.24563548285239878,0.18153545202460808,0.14181403385357166,0.9753672004976897,1000,0.6,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.3148330873384603,0.19504905202928263,0.17866673179771214,0.9384253437342774,1000,0.65,0.1,25,0.4,3.0,UB,0.0,25,5
1,0.0,0.0,0.27704338910483983,0.18895858486818817,0.1370079887202018,0.9884382545535053,1000,0.65,0.1,25,0.4,3.0,UB,0.0,25,5
2,0.0,0.0,0.2739807578069612,0.1897767670196507,0.12867667670287886,0.9966219472470974,1000,0.65,0.1,25,0.4,3.0,UB,0.0,25,5
3,0.0,0.0,0.2760379480198991,0.18305151762848176,0.1274540995556997,1.003608855124713,1000,0.65,0.1,25,0.4,3.0,UB,0.0,25,5
4,0.0,0.0,0.2722215129209024,0.18733508489713768,0.13068150735433637,0.9969045525804718,1000,0.65,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.27133770433299115,0.1832387386524051,0.13066434984184294,0.9956873210750986,1000,0.65,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.2681656107088369,0.19079992903547188,0.13136261214541972,0.9944173665609222,1000,0.65,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.27145695801844827,0.18560184757472298,0.12801331266887794,0.9995110963200938,1000,0.65,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.2784264194785458,0.1894652430809028,0.1230386629177253,1.004024161599178,1000,0.65,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.2753813191502013,0.18804658490906334,0.1286594863318412,0.9989699195566693,1000,0.65,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.2703749016158892,0.18897414689669917,0.13243761553820166,0.9950387784995456,1000,0.65,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.3239826432212008,0.1970491465156558,0.16938794205077867,0.9521113078557121,1000,0.7,0.1,25,0.4,3.0,UB,0.0,25,5
1,0.0,0.0,0.302257941276463,0.18591787707116192,0.11886504181715285,1.0147548937202842,1000,0.7,0.1,25,0.4,3.0,UB,0.0,25,5
2,0.0,0.0,0.3002879781097497,0.18235643972235455,0.11527066240596451,1.0156922680583422,1000,0.7,0.1,25,0.4,3.0,UB,0.0,25,5
3,0.0,0.0,0.299729293087919,0.18625391350792858,0.11548671798260418,1.0160594854844927,1000,0.7,0.1,25,0.4,3.0,UB,0.0,25,5
4,0.0,0.0,0.29566336100309204,0.18457748093330717,0.11766493829095626,1.0150297785470859,1000,0.7,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.2958219792780458,0.18546290020003842,0.11605186266389517,1.0164795572253706,1000,0.7,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.2944884578067959,0.1841931752030439,0.11671357139778471,1.0149395351332158,1000,0.7,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.29238233927076296,0.18226847587250936,0.11769838205270983,1.0166093225492119,1000,0.7,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.30476622958528293,0.19100008591448875,0.10598348233308458,1.0233520076308344,1000,0.7,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.29783406658313727,0.18419514374056406,0.1163474665768146,1.0182352693418517,1000,0.7,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.2945864587822251,0.18201662759992843,0.11788649608977148,1.013456526177685,1000,0.7,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.3440725650225346,0.19220721662885337,0.15610881744211758,0.9784964482324618,1000,0.75,0.1,25,0.4,3.0,UB,0.0,25,5
1,0.0,0.0,0.318909889353685,0.17648848960358088,0.11218797999009034,1.0255184155457875,1000,0.75,0.1,25,0.4,3.0,UB,0.0,25,5
2,0.0,0.0,0.3271753257204942,0.18349122929118888,0.0981706149236985,1.0389303271151544,1000,0.75,0.1,25,0.4,3.0,UB,0.0,25,5
3,0.0,0.0,0.3256837880779043,0.18323841355343493,0.10085154682007802,1.0360933131270753,1000,0.75,0.1,25,0.4,3.0,UB,0.0,25,5
4,0.0,0.0,0.31721431433859937,0.177488059122999,0.10648923314803604,1.0333317088135383,1000,0.75,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.319060823005902,0.1805248226165662,0.10297102305948685,1.0338023611311904,1000,0.75,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.3215540034067518,0.18456210773916193,0.10102365150978804,1.035205324879009,1000,0.75,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.3215262235205759,0.18009668944316662,0.10072331789549172,1.037612553716867,1000,0.75,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.3261075949583726,0.18034425467135945,0.0959558165297486,1.039938531787306,1000,0.75,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.3303741046104105,0.17809256312612284,0.09552946046492722,1.0388464885866033,1000,0.75,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.322531199818188,0.1788101912885042,0.10470142432551499,1.0319085691244445,1000,0.75,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.36325903010539184,0.19000029693575776,0.13795047794196547,1.0076253698936053,1000,0.8,0.1,25,0.4,3.0,UB,0.0,25,5
1,0.0,0.0,0.35543094890251214,0.1836850470062683,0.08724961948954713,1.049910617268322,1000,0.8,0.1,25,0.4,3.0,UB,0.0,25,5
2,0.0,0.0,0.35694605179234673,0.18909375067839682,0.08035278301297905,1.0525286487220178,1000,0.8,0.1,25,0.4,3.0,UB,0.0,25,5
3,0.0,0.0,0.3521892699839434,0.1829253703581379,0.08539994185164207,1.0515294538946849,1000,0.8,0.1,25,0.4,3.0,UB,0.0,25,5
4,0.0,0.0,0.35293997466887683,0.1860115661112177,0.0826687752182394,1.0527382918924917,1000,0.8,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.35272906535502935,0.18277889756926038,0.08365395588352759,1.0504682537570427,1000,0.8,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.3515596398307474,0.18939939067653752,0.08344615828655289,1.0502381906454332,1000,0.8,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.35336308333771094,0.1887319837348545,0.08156062479662624,1.0511381184728705,1000,0.8,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.3545990921874451,0.1843566579057333,0.08151740006842118,1.053909972144079,1000,0.8,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.354847430248284,0.189545489270792,0.08170052669198519,1.0515497201955837,1000,0.8,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.34474682211556573,0.1835886860044517,0.09093189658385403,1.045163590061265,1000,0.8,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.38815713292430076,0.1824394138434379,0.1174759674073681,1.031366397126696,1000,0.85,0.1,25,0.4,3.0,UB,0.0,25,5
1,0.0,0.0,0.3886431743450502,0.1838111149603564,0.06710552989207363,1.0665290936826841,1000,0.85,0.1,25,0.4,3.0,UB,0.0,25,5
2,0.0,0.0,0.38737657755763877,0.1895528604591054,0.06320377052375298,1.067354673980495,1000,0.85,0.1,25,0.4,3.0,UB,0.0,25,5
3,0.0,0.0,0.38925714365950653,0.19061498828707965,0.06063395215292544,1.0702641149183607,1000,0.85,0.1,25,0.4,3.0,UB,0.0,25,5
4,0.0,0.0,0.38517821967288773,0.18768595588172446,0.062712170544377,1.0665075957060823,1000,0.85,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.3857237340356403,0.18905521785945775,0.06293751693200372,1.069025759476759,1000,0.85,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.39063614097559024,0.18978753037434548,0.05746090125927805,1.0704223662310837,1000,0.85,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.38820981144762734,0.18846227360050458,0.06117194647371954,1.069382182336724,1000,0.85,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.38506949680482755,0.18942590877646623,0.06276131097134252,1.0677767472033903,1000,0.85,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.39403778497477737,0.19253219410713632,0.05497158537335006,1.072100232971091,1000,0.85,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.3940015267680632,0.18937222231577386,0.058839340096352555,1.0715408905916497,1000,0.85,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.4250183500454439,0.18617357186952482,0.0864566115838456,1.0630365588570458,1000,0.9,0.1,25,0.4,3.0,UB,0.0,25,5
1,0.0,0.0,0.4264918228232656,0.18271528914520332,0.042823072123855555,1.0871518068892407,1000,0.9,0.1,25,0.4,3.0,UB,0.0,25,5
2,0.0,0.0,0.425004297196635,0.18601061743985697,0.04004704500037487,1.0886892377800215,1000,0.9,0.1,25,0.4,3.0,UB,0.0,25,5
3,0.0,0.0,0.42688347222836975,0.18126852359011777,0.037461333431912214,1.0887678004170973,1000,0.9,0.1,25,0.4,3.0,UB,0.0,25,5
4,0.0,0.0,0.42122781220011535,0.1860875215451476,0.0431055887566566,1.0847674125153042,1000,0.9,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.4274833903176855,0.18126585631293946,0.035661727442976965,1.0914543836111603,1000,0.9,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.42479460355390003,0.1908266919157239,0.040646215621173765,1.0869960372625116,1000,0.9,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.42039539625599825,0.18512366452894743,0.041929669193710994,1.0875177572508927,1000,0.9,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.4279748533142921,0.1802511368190273,0.034298335277934355,1.0936785948983776,1000,0.9,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.42738346524502646,0.17999480537320636,0.03822489062898199,1.089006004222785,1000,0.9,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.4262261118067515,0.18407975175147553,0.039696313610387945,1.0889296244728541,1000,0.9,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.4715701818776567,0.18053477574376164,0.04808541192218713,1.0957419702604914,1000,0.95,0.1,25,0.4,3.0,UB,0.0,25,5
1,0.0,0.0,0.4605542562842567,0.14127824388127824,0.027008058246609457,1.1128181972670408,1000,0.95,0.1,25,0.4,3.0,UB,0.0,25,5
2,0.0,0.0,0.45954615503694507,0.15142018359403525,0.026631556979856086,1.1119294173286354,1000,0.95,0.1,25,0.4,3.0,UB,0.0,25,5
3,0.0,0.0,0.45991209973337344,0.1469652566860885,0.026076409771895737,1.112338605466771,1000,0.95,0.1,25,0.4,3.0,UB,0.0,25,5
4,0.0,0.0,0.4592142018329264,0.14763178453496711,0.02575668331918307,1.1132205627340026,1000,0.95,0.1,25,0.4,3.0,UB,0.0,25,5
5,0.0,0.0,0.45756583992050714,0.15773250996403138,0.0276883988003761,1.110496987631042,1000,0.95,0.1,25,0.4,3.0,UB,0.0,25,5
6,0.0,0.0,0.45673168748835313,0.14654232359616048,0.025595524609627385,1.1118979300934078,1000,0.95,0.1,25,0.4,3.0,UB,0.0,25,5
7,0.0,0.0,0.45543428061513164,0.15309699760921497,0.02705024445758164,1.1113235198057845,1000,0.95,0.1,25,0.4,3.0,UB,0.0,25,5
8,0.0,0.0,0.4552549337825328,0.15073455591045543,0.026303661336414708,1.112089007992508,1000,0.95,0.1,25,0.4,3.0,UB,0.0,25,5
9,0.0,0.0,0.4560415522730995,0.14547630130610223,0.02682122956772509,1.1121503225183553,1000,0.95,0.1,25,0.4,3.0,UB,0.0,25,5
10,0.0,0.0,0.45778232084493287,0.1457743906088198,0.026338518195209992,1.1116018732044362,1000,0.95,0.1,25,0.4,3.0,UB,0.0,25,5
0,0.0,0.0,0.23037882949263067,0.21590348821740837,0.27444510084671225,0.6822040971220517,1000,0.05,0.1,25,0.45,3.0,UB,0.0,25,5
1,0.0,0.0,0.13746389276395543,0.13746389276395543,0.21080666657152425,0.7221059615045506,1000,0.05,0.1,25,0.45,3.0,UB,0.0,25,5
2,0.0,0.0,0.11615391075238363,0.11615391075238363,0.20099599040226918,0.7279849679040719,1000,0.05,0.1,25,0.45,3.0,UB,0.0,25,5
3,0.0,0.0,0.11214263250723971,0.11214263250723971,0.19886764253878036,0.739629626973325,1000,0.05,0.1,25,0.45,3.0,UB,0.0,25,5
4,0.0,0.0,0.11091486983799638,0.11091486983799638,0.19885826793666594,0.7306978374637637,1000,0.05,0.1,25,0.45,3.0,UB,0.0,25,5
5,0.0,0.0,0.10552879530339848,0.10552879530339848,0.20435920152914344,0.7296619778130075,1000,0.05,0.1,25,0.45,3.0,UB,0.0,25,5
6,0.0,0.0,0.1102545590718846,0.1102545590718846,0.19737623329806686,0.7332999891608283,1000,0.05,0.1,25,0.45,3.0,UB,0.0,25,5
7,0.0,0.0,0.10771951425023185,0.10771951425023185,0.19973064266653473,0.7338849933285151,1000,0.05,0.1,25,0.45,3.0,UB,0.0,25,5
8,0.0,0.0,0.11160004790969762,0.11160004790969762,0.1975806459896136,0.7372076967127258,1000,0.05,0.1,25,0.45,3.0,UB,0.0,25,5
9,0.0,0.0,0.1097066019487201,0.1097066019487201,0.20063961276242914,0.7335112151184063,1000,0.05,0.1,25,0.45,3.0,UB,0.0,25,5
10,0.0,0.0,0.10659455732927824,0.10659455732927824,0.20187349798906928,0.7285090729594511,1000,0.05,0.1,25,0.45,3.0,UB,0.0,25,5
0,0.0,0.0,0.24415591385793425,0.21365603620187334,0.2606680164814087,0.6993504725872963,1000,0.1,0.1,25,0.45,3.0,UB,0.0,25,5
1,0.0,0.0,0.14434536616327404,0.14434536616327404,0.21078909301518156,0.7256586910236192,1000,0.1,0.1,25,0.45,3.0,UB,0.0,25,5
2,0.0,0.0,0.1284464048298986,0.1284464048298986,0.19121571869055382,0.7406401255548074,1000,0.1,0.1,25,0.45,3.0,UB,0.0,25,5
3,0.0,0.0,0.12133685523213572,0.12133685523213572,0.19287512914191957,0.7470317607714798,1000,0.1,0.1,25,0.45,3.0,UB,0.0,25,5
4,0.0,0.0,0.1204115607557685,0.1204115607557685,0.19227722201871353,0.7441288054196815,1000,0.1,0.1,25,0.45,3.0,UB,0.0,25,5
5,0.0,0.0,0.12043866358232724,0.12043866358232724,0.19115506796222143,0.745566683690556,1000,0.1,0.1,25,0.45,3.0,UB,0.0,25,5
6,0.0,0.0,0.12200208037515797,0.12200208037515797,0.19135496169902771,0.7376601572731019,1000,0.1,0.1,25,0.45,3.0,UB,0.0,25,5
7,0.0,0.0,0.12031225145780776,0.12031225145780776,0.19276236172107464,0.7392009735855731,1000,0.1,0.1,25,0.45,3.0,UB,0.0,25,5
8,0.0,0.0,0.1225149305683643,0.1225149305683643,0.18942412446793674,0.7476523445709408,1000,0.1,0.1,25,0.45,3.0,UB,0.0,25,5
9,0.0,0.0,0.12403442037047255,0.12403442037047255,0.19164319808738986,0.7400653121376807,1000,0.1,0.1,25,0.45,3.0,UB,0.0,25,5
10,0.0,0.0,0.12519836566306974,0.12519836566306974,0.19023603973809405,0.7395606090730168,1000,0.1,0.1,25,0.45,3.0,UB,0.0,25,5
0,0.0,0.0,0.24760556228399752,0.21150464032400726,0.25721582522327024,0.7056399524088147,1000,0.15,0.1,25,0.45,3.0,UB,0.0,25,5
1,0.0,0.0,0.1597632919159677,0.1597632919159677,0.1985184767884892,0.7408291801743251,1000,0.15,0.1,25,0.45,3.0,UB,0.0,25,5
2,0.0,0.0,0.14156818761047793,0.14156818761047793,0.18626061152324966,0.7489301998011788,1000,0.15,0.1,25,0.45,3.0,UB,0.0,25,5
3,0.0,0.0,0.13440114845679446,0.13440114845679446,0.18441230245654944,0.7606328196867762,1000,0.15,0.1,25,0.45,3.0,UB,0.0,25,5
4,0.0,0.0,0.13592950374944374,0.13592950374944374,0.181223732627247,0.7572378861159129,1000,0.15,0.1,25,0.45,3.0,UB,0.0,25,5
5,0.0,0.0,0.13425543561310926,0.13425543561310926,0.1840346768965836,0.757653551253159,1000,0.15,0.1,25,0.45,3.0,UB,0.0,25,5
6,0.0,0.0,0.13458847804493784,0.13458847804493784,0.18444471948493385,0.7408176191634678,1000,0.15,0.1,25,0.45,3.0,UB,0.0,25,5
7,0.0,0.0,0.13339595440985616,0.13339595440985616,0.18309667455111736,0.7496683796776471,1000,0.15,0.1,25,0.45,3.0,UB,0.0,25,5
8,0.0,0.0,0.13368450958093786,0.13368450958093786,0.18337788405717576,0.7512386273371865,1000,0.15,0.1,25,0.45,3.0,UB,0.0,25,5
9,0.0,0.0,0.13201698471072543,0.13201698471072543,0.18595060507236844,0.7518945340947609,1000,0.15,0.1,25,0.45,3.0,UB,0.0,25,5
10,0.0,0.0,0.13459539881813332,0.13459539881813332,0.18371131369777743,0.7480182531953102,1000,0.15,0.1,25,0.45,3.0,UB,0.0,25,5
0,0.0,0.0,0.25376364364243575,0.2126960307177768,0.25106028669690716,0.719010759981368,1000,0.2,0.1,25,0.45,3.0,UB,0.0,25,5
1,0.0,0.0,0.1654412702869666,0.1654412702869666,0.19667834318874194,0.7444765932444671,1000,0.2,0.1,25,0.45,3.0,UB,0.0,25,5
2,0.0,0.0,0.15049498813948325,0.15049498813948325,0.17826132976121212,0.7596051208126613,1000,0.2,0.1,25,0.45,3.0,UB,0.0,25,5
3,0.0,0.0,0.14686039275453505,0.14686039275453505,0.17776377989081765,0.7661508247826415,1000,0.2,0.1,25,0.45,3.0,UB,0.0,25,5
4,0.0,0.0,0.14615590800425235,0.14615590800425235,0.17618417016814789,0.7631362043180231,1000,0.2,0.1,25,0.45,3.0,UB,0.0,25,5
5,0.0,0.0,0.14514543538079627,0.14514543538079627,0.17711358999262028,0.7637317879805464,1000,0.2,0.1,25,0.45,3.0,UB,0.0,25,5
6,0.0,0.0,0.14546411721481323,0.14546411721481323,0.17676666561578014,0.7497781987340583,1000,0.2,0.1,25,0.45,3.0,UB,0.0,25,5
